transaction_id,user_id,timestamp,amount,mcc,country,home_country,hour,day_of_week,is_card_present,credit_limit,avg_user_spend,is_anomaly,anomaly_type,log_amount,amount_to_avg_ratio,amount_to_limit_ratio,is_foreign,hour_bin,is_weekend,mcc_risk_score,velocity_1h
TXN_0525778,187,2023-08-05 13:18:00,41.12,5541,DE,DE,13,5,0,1000,28.58512877862072,0,normal,3.740522687265775,1.438510173592226,0.04111999995888,0,2,1,0.2,1
TXN_0374029,478,2023-07-16 13:01:00,16.67,6011,CH,CH,13,6,0,1000,12.008116434387944,0,normal,2.871868286331605,1.388227596131073,0.01666999998333,0,2,1,0.6,1
TXN_0813076,421,2023-06-06 09:31:00,266.26,5812,DE,DE,9,1,1,10000,310.07870943912735,0,normal,5.588221967352915,0.8586852016474392,0.0266259999973373,0,1,0,0.1,1
TXN_0307522,420,2023-02-25 20:42:00,17.52,5734,CH,CH,20,5,0,5000,9.70127397402622,0,normal,2.918851229218033,1.8059481920579823,0.0035039999992991,0,3,1,0.5,1
TXN_0879412,384,2023-02-03 06:15:00,35.55,5912,DE,DE,6,4,1,2000,30.278018388883183,0,normal,3.5986811861957873,1.1741190711124407,0.0177749999911124,0,1,0,0.1,1
TXN_0438068,208,2023-10-26 17:20:00,31.44,5411,DE,DE,17,3,0,5000,22.101515502946203,0,normal,3.479392229247212,1.42252682053781,0.0062879999987424,0,2,0,0.1,1
TXN_0096034,403,2023-10-13 18:00:00,4.89,6011,AT,AT,18,4,1,1000,3.5690215556341043,0,normal,1.7732559976634952,1.3701230305425174,0.0048899999951099,0,3,0,0.6,1
TXN_0787731,115,2023-07-01 20:46:00,45.15,7922,US,US,20,5,1,20000,35.69506143711371,0,normal,3.831896960948862,1.2648808243309189,0.0022574999998871,0,3,1,0.2,1
TXN_0471951,250,2023-11-23 06:20:00,67.3,5812,NL,NL,6,3,1,1000,85.076605907026,0,normal,4.223909766576744,0.791051764365112,0.0672999999327,0,1,0,0.1,1
TXN_0949804,44,2023-10-06 06:55:00,33.05,4722,AT,AT,6,4,0,10000,20.24887815907636,0,normal,3.527830032595521,1.6321891073751436,0.0033049999996694,0,1,0,0.3,1
TXN_0475408,104,2023-09-29 13:40:00,58.36,7922,US,US,13,4,1,1000,59.59673864806578,0,normal,4.083620598859125,0.979248199559757,0.05835999994164,0,2,0,0.2,1
TXN_0829248,386,2023-05-02 18:37:00,36.3,5944,DE,DE,18,1,1,2000,41.428742410051186,0,normal,3.6189933266497696,0.8762032591892014,0.018149999990925,0,3,0,0.7,1
TXN_0407657,321,2023-04-29 11:30:00,82.17,5912,DE,DE,11,5,1,20000,53.320501917269866,0,normal,4.420886705880596,1.5410582328432263,0.0041084999997945,0,1,1,0.1,1
TXN_0897058,260,2023-06-09 15:04:00,17.91,5734,AT,AT,15,4,0,1000,25.77953689006917,0,normal,2.9396908826703663,0.6947370459615304,0.01790999998209,0,2,0,0.5,1
TXN_0804775,315,2023-02-22 09:24:00,170.02,7922,NL,NL,9,2,0,2000,108.19718085322802,0,normal,5.141780508727809,1.571390281039261,0.085009999957495,0,1,0,0.2,1
TXN_0329041,241,2023-01-03 19:15:00,13.12,5812,DE,DE,19,1,0,1000,16.44360983241224,0,normal,2.647592232065096,0.7978782843813705,0.01311999998688,0,3,0,0.1,1
TXN_0364578,317,2023-05-29 15:24:00,127.38,4722,DE,DE,15,0,1,5000,100.75812038646528,0,normal,4.854994615883632,1.2642157103289424,0.0254759999949047,0,2,0,0.3,1
TXN_0618186,136,2023-06-23 20:10:00,64.5,5541,US,US,20,4,1,10000,96.03426572119976,0,normal,4.182050142641207,0.6716352631426037,0.0064499999993549,0,3,0,0.2,1
TXN_0084383,61,2023-02-05 14:13:00,7.82,5912,CH,CH,14,6,1,20000,10.269599658081123,0,normal,2.1770218700187,0.7614706998218536,0.0003909999999804,0,2,1,0.1,1
TXN_0255690,274,2023-08-18 18:51:00,17.42,4722,US,US,18,4,1,1000,26.694953296930247,0,normal,2.913437030827161,0.6525577757592637,0.01741999998258,0,3,0,0.3,1
TXN_0199140,388,2023-05-20 12:41:00,37.73,5541,DE,DE,12,5,0,5000,66.30592298535025,0,normal,3.6566144935266607,0.5690290962288096,0.0075459999984907,0,2,1,0.2,1
TXN_0216076,315,2023-01-29 07:37:00,100.07,7922,NL,NL,7,6,1,2000,108.19718085322802,0,normal,4.615813346086571,0.9248854571438586,0.0500349999749824,0,1,1,0.2,1
TXN_0475742,439,2023-02-11 18:18:00,295.85,5411,DE,DE,18,5,1,1000,135.87692970621373,0,normal,5.693226960716684,2.1773379665137713,0.29584999970415,0,3,1,0.1,1
TXN_0501199,416,2023-09-15 23:22:00,17.93,5999,DE,DE,23,4,1,5000,32.25900999224946,0,normal,2.9407479652212314,0.5558136920040064,0.0035859999992827,0,3,0,0.4,1
TXN_0332057,27,2023-02-17 10:02:00,64.24,5812,DE,DE,10,4,0,1000,67.04800337669047,0,normal,4.178072777752813,0.9581194935957454,0.0642399999357599,0,1,0,0.1,1
TXN_0748108,205,2023-10-30 11:39:00,34.25,6011,AT,AT,11,0,1,1000,45.77171464169731,0,normal,3.5624655292582776,0.7482787026842139,0.03424999996575,0,1,0,0.6,1
TXN_0213858,262,2023-01-09 10:46:00,14.49,4722,DE,DE,10,0,1,1000,16.482792990115062,0,normal,2.740194654428777,0.8790985320019066,0.01448999998551,0,1,0,0.3,1
TXN_0562410,388,2023-03-24 16:38:00,91.69,4722,DE,DE,16,4,1,5000,66.30592298535025,0,normal,4.529260591887741,1.3828327016490738,0.0183379999963324,0,2,0,0.3,1
TXN_0910160,80,2023-10-05 17:02:00,10.61,5541,US,US,17,3,1,20000,14.9928128043082,0,normal,2.4518667957098,0.7076723648066119,0.0005304999999734,0,2,0,0.2,1
TXN_0254117,417,2023-04-01 12:19:00,18.94,5812,DE,DE,12,5,0,2000,21.44003959736646,0,normal,2.9927277645336923,0.883393849651873,0.009469999995265,0,2,1,0.1,1
TXN_0641398,460,2023-02-14 12:28:00,150.84,4722,DE,DE,12,1,0,1000,121.07700596825796,0,normal,5.022827334861618,1.2458187047813696,0.15083999984916,0,2,0,0.3,1
TXN_0983348,285,2023-12-26 17:01:00,131.58,4722,FR,FR,17,1,0,10000,168.29426436147165,0,normal,4.887186236813245,0.7818448223258545,0.0131579999986842,0,2,0,0.3,1
TXN_0802284,387,2023-03-05 14:03:00,13.37,7922,DE,DE,14,6,1,1000,13.45847154152498,0,normal,2.6651427000909336,0.9934262568614676,0.0133699999866299,0,2,1,0.2,1
TXN_0071431,427,2023-06-09 11:52:00,44.81,5411,NL,NL,11,4,0,1000,91.58285448010996,0,normal,3.8245024078986503,0.4892837176247674,0.04480999995519,0,1,0,0.1,1
TXN_0214779,273,2023-06-21 12:40:00,11.76,5912,DE,DE,12,2,1,5000,8.109274534023841,0,normal,2.546315277916644,1.4501911978029265,0.0023519999995295,0,2,0,0.1,1
TXN_0409266,445,2023-01-20 16:56:00,19.65,5999,DE,DE,16,4,1,2000,19.374710731787943,0,normal,3.027715319407042,1.0142086381476525,0.0098249999950875,0,2,0,0.4,1
TXN_0941841,346,2023-09-18 19:13:00,37.86,4722,DE,DE,19,0,1,2000,47.5229500647755,0,normal,3.659965443949294,0.7966676974330877,0.0189299999905349,0,3,0,0.3,1
TXN_0360844,47,2023-09-15 16:47:00,17.61,6011,DE,DE,16,4,0,10000,30.242946959358083,0,normal,2.9236990706541595,0.5822845055867291,0.0017609999998239,0,2,0,0.6,1
TXN_0912915,202,2023-08-25 08:50:00,80.74,5812,AT,AT,8,4,1,20000,81.35590554817657,0,normal,4.403543478136132,0.992429479624668,0.0040369999997981,0,1,0,0.1,1
TXN_0725667,68,2023-10-24 17:33:00,119.91,5999,DE,DE,17,1,1,5000,63.707277962065504,0,normal,4.795046467186156,1.8822025042287616,0.0239819999952035,0,2,0,0.4,1
TXN_0792900,21,2023-09-29 10:38:00,4.69,5411,GB,GB,10,4,0,10000,17.766139925207714,0,normal,1.7387102481382395,0.2639852976368961,0.0004689999999531,0,1,0,0.1,1
TXN_0565645,101,2023-02-18 15:28:00,207.57,5411,DE,DE,15,5,1,5000,138.50065929383646,0,normal,5.340274716308544,1.4986932160440916,0.0415139999916971,0,2,1,0.1,1
TXN_0026774,116,2023-05-11 14:57:00,45.06,7922,FR,FR,14,3,0,10000,32.99127736522066,0,normal,3.8299448943925394,1.3658155195193094,0.0045059999995494,0,2,0,0.2,1
TXN_0180903,127,2023-05-17 08:44:00,42.29,5734,NL,NL,8,2,1,2000,45.07167064428146,0,normal,3.7679216614538897,0.938283370844658,0.0211449999894275,0,1,0,0.5,1
TXN_0793465,16,2023-12-05 18:42:00,15.8,6011,FR,FR,18,1,1,1000,26.187460332009373,0,normal,2.8213788864092133,0.6033421796670071,0.0157999999842,0,3,0,0.6,1
TXN_0030069,249,2023-09-27 10:29:00,88.19,5999,GB,GB,10,2,1,5000,29.78963293348128,0,normal,4.490768925678116,2.9604257708209416,0.0176379999964724,0,1,0,0.4,1
TXN_0392823,427,2023-02-15 08:33:00,80.39,5944,NL,NL,8,2,1,1000,91.58285448010996,0,normal,4.3992524153389505,0.877784379822697,0.08038999991961,0,1,0,0.7,1
TXN_0995984,102,2023-04-24 11:33:00,24.87,5411,DE,DE,11,0,0,5000,29.535923026730533,0,normal,3.2530839961979376,0.8420254594876466,0.0049739999990051,0,1,0,0.1,1
TXN_0151933,331,2023-01-03 21:08:00,66.29,6011,GB,GB,21,1,0,20000,120.98780124408326,0,normal,4.209011637200227,0.5479064729704339,0.0033144999998342,0,3,0,0.6,1
TXN_0942326,285,2023-03-21 22:24:00,66.94,5912,FR,FR,22,1,1,10000,168.29426436147165,0,normal,4.218624962732438,0.3977556802439025,0.0066939999993305,0,3,0,0.1,1
TXN_0376810,348,2023-04-13 10:15:00,122.02,5912,DE,DE,10,3,1,10000,37.93155788580224,0,normal,4.812346943780222,3.2168464356383732,0.0122019999987798,0,1,0,0.1,1
TXN_0030593,224,2023-11-17 13:10:00,13.72,5734,DE,DE,13,4,0,10000,49.11424854199983,0,normal,2.6892071133007303,0.2793486641441483,0.0013719999998628,0,2,0,0.5,1
TXN_0250232,320,2023-03-07 09:19:00,10.83,6011,AT,AT,9,1,1,5000,10.67428933842744,0,normal,2.4706386779902956,1.0145873549093944,0.0021659999995668,0,1,0,0.6,1
TXN_0792529,169,2023-03-01 18:55:00,20.31,5912,FR,FR,18,2,1,5000,22.816140062480223,0,normal,3.0591764461105257,0.8901592931242249,0.0040619999991875,0,3,0,0.1,1
TXN_0657692,380,2023-06-15 16:41:00,48.11,5944,AT,AT,16,3,1,10000,33.845693352202375,0,normal,3.894062680051153,1.4214511157419771,0.0048109999995189,0,2,0,0.7,1
TXN_0046701,401,2023-02-14 08:00:00,65.0,7922,DE,DE,8,1,1,1000,40.321424210976275,0,normal,4.189654742026425,1.6120461928093193,0.064999999935,0,1,0,0.2,1
TXN_0206227,144,2023-04-09 12:54:00,8.93,5541,DE,DE,12,6,0,20000,34.862927497848375,0,normal,2.295560478057081,0.25614600909247,0.0004464999999776,0,2,1,0.2,1
TXN_0228310,451,2023-03-05 11:38:00,68.45,6011,FR,FR,11,6,1,5000,56.70179270074712,0,normal,4.240607069200353,1.2071928510984316,0.013689999997262,0,1,1,0.6,1
TXN_0109675,271,2023-05-08 12:12:00,46.22,5912,GB,GB,12,0,1,2000,50.40898183203729,0,normal,3.8548175316573663,0.9169000722352408,0.023109999988445,0,2,0,0.1,1
TXN_0693939,16,2023-07-17 18:23:00,27.44,5944,FR,FR,18,0,1,1000,26.187460332009373,0,normal,3.34779660493504,1.0478297094976377,0.02743999997256,0,3,0,0.7,1
TXN_0280749,410,2023-02-16 09:07:00,13.73,5912,DE,DE,9,3,0,10000,26.706021052197567,0,normal,2.689886230474539,0.5141162533740287,0.0013729999998627,0,1,0,0.1,1
TXN_0171480,380,2023-05-06 14:15:00,15.31,5734,AT,AT,14,5,0,10000,33.845693352202375,0,normal,2.7917784166329227,0.452347050135308,0.0015309999998469,0,2,1,0.5,1
TXN_0636602,433,2023-12-20 19:17:00,156.4,5541,US,US,19,2,1,5000,72.43100008309874,0,normal,5.058790335983303,2.159296401558294,0.031279999993744,0,3,0,0.2,1
TXN_0763625,248,2023-11-18 08:14:00,57.81,5541,DE,DE,8,5,1,2000,57.985580217122255,0,normal,4.074311908471865,0.9969719848721564,0.0289049999855475,0,1,1,0.2,1
TXN_0924705,114,2023-08-22 08:28:00,198.05,5411,AT,AT,8,1,1,1000,295.1659460755733,0,normal,5.293556049446326,0.6709784850258894,0.19804999980195,0,1,0,0.1,1
TXN_0505716,405,2023-07-13 05:10:00,25.89,6011,CH,CH,5,3,1,5000,35.379224437307435,0,normal,3.2917544702807735,0.7317853819574853,0.0051779999989644,0,0,0,0.6,1
TXN_0375654,287,2023-03-29 19:39:00,8.19,5912,AT,AT,19,2,1,5000,14.191301159438234,0,normal,2.2181159363675955,0.5771140595828314,0.0016379999996723,0,3,0,0.1,1
TXN_0794977,334,2023-07-12 22:49:00,30.92,6011,DE,DE,22,2,1,10000,55.28300875667957,0,normal,3.463232772581608,0.5593038464455907,0.0030919999996908,0,3,0,0.6,1
TXN_0804025,83,2023-08-23 10:38:00,58.58,5411,AT,AT,10,2,0,2000,66.61112012872105,0,normal,4.0873199472851365,0.8794327284598392,0.0292899999853549,0,1,0,0.1,1
TXN_0439616,162,2023-05-15 12:15:00,18.4,5944,DE,DE,12,0,1,2000,27.38749249892301,0,normal,2.9652730660692823,0.6718395022430061,0.0091999999953999,0,2,0,0.7,1
TXN_0116887,459,2023-07-19 09:05:00,5.35,5411,DE,DE,9,2,0,20000,4.209852688681097,0,normal,1.8484548129046,1.2708280134258296,0.0002674999999866,0,1,0,0.1,1
TXN_0350286,456,2023-08-08 06:49:00,23.2,5541,US,US,6,1,0,2000,32.89796317730141,0,normal,3.186352633162641,0.7052108110691935,0.0115999999942,0,1,0,0.2,1
TXN_0381117,482,2023-12-28 13:43:00,45.33,5541,US,US,13,3,0,10000,49.39208042653516,0,normal,3.835789699428557,0.9177584481314678,0.0045329999995467,0,2,0,0.2,1
TXN_0844812,248,2023-03-28 13:41:00,44.77,5912,DE,DE,13,1,1,2000,57.985580217122255,0,normal,3.8236288546655506,0.7720884926954928,0.0223849999888075,0,2,0,0.1,1
TXN_0288333,220,2023-10-21 10:07:00,111.01,5734,NL,NL,10,5,1,10000,105.108985368959,0,normal,4.718588153023648,1.0561418565138374,0.0111009999988899,0,1,1,0.5,1
TXN_0240500,438,2023-06-19 12:55:00,7.34,7922,DE,DE,12,0,1,2000,8.70742980988522,0,normal,2.1210632163706555,0.8429581767870236,0.0036699999981649,0,2,0,0.2,1
TXN_0505039,248,2023-03-22 09:54:00,93.59,5541,DE,DE,9,2,1,2000,57.985580217122255,0,normal,4.549551762225079,1.614021935031744,0.0467949999766025,0,1,0,0.2,1
TXN_0100882,414,2023-11-02 12:44:00,75.15,5999,DE,DE,12,3,1,20000,38.801845448906455,0,normal,4.332705079341171,1.9367635016791307,0.0037574999998121,0,2,0,0.4,1
TXN_0875496,255,2023-05-09 10:22:00,26.82,5999,DE,DE,10,1,0,5000,36.15763242595991,0,normal,3.325755186495297,0.741752085487547,0.0053639999989272,0,1,0,0.4,1
TXN_0255687,6,2023-03-15 07:58:00,12.8,5734,GB,GB,7,2,1,20000,20.807166960797332,0,normal,2.624668592163159,0.615172618595496,0.000639999999968,0,1,0,0.5,1
TXN_0243692,353,2023-03-19 04:06:00,37.28,5812,US,US,4,6,0,5000,23.819353609595986,0,normal,3.644927566584754,1.5651137745344783,0.0074559999985087,0,0,1,0.1,1
TXN_0628207,426,2023-08-12 14:44:00,119.39,5912,CH,CH,14,5,0,1000,70.00332315168117,0,normal,4.790736472946935,1.705490438444169,0.11938999988061,0,2,1,0.1,1
TXN_0025372,479,2023-11-02 03:00:00,15.98,5812,CN,NL,3,3,1,1000,11.43505158106908,1,geographic,2.8320361808832013,1.3974575006725511,0.01597999998402,1,0,0,0.1,1
TXN_0213782,240,2023-01-15 17:34:00,12.35,5812,CH,CH,17,6,1,20000,18.07401240077373,0,normal,2.5915163848462583,0.6833014741192628,0.0006174999999691,0,2,1,0.1,1
TXN_0080425,203,2023-06-05 13:25:00,97.82,5944,NL,NL,13,0,1,10000,183.93163699318745,0,normal,4.593300013417604,0.5318280262562719,0.0097819999990217,0,2,0,0.7,1
TXN_0848978,377,2023-07-21 18:18:00,9.32,5999,GB,GB,18,4,1,20000,15.134683453278958,0,normal,2.334083760053417,0.6158040512024554,0.0004659999999767,0,3,0,0.4,1
TXN_0999685,134,2023-03-03 14:06:00,179.8,5912,DE,DE,14,4,0,20000,50.00075718656786,0,normal,5.1973914479580765,3.595945472048887,0.0089899999995505,0,2,0,0.1,1
TXN_0720049,204,2023-01-23 16:16:00,134.13,5734,NL,NL,16,0,1,10000,141.30677846667027,0,normal,4.9062372780499945,0.9492113577723776,0.0134129999986587,0,2,0,0.5,1
TXN_0476343,275,2023-03-12 17:07:00,55.0,5812,FR,FR,17,6,1,10000,58.79364698748121,0,normal,4.02535169073515,0.9354752066364552,0.0054999999994499,0,2,1,0.1,1
TXN_0160345,107,2023-03-20 09:20:00,9.25,5734,DE,DE,9,0,0,1000,13.599079634748083,0,normal,2.327277705584417,0.6801930401357129,0.00924999999075,0,1,0,0.5,1
TXN_0667722,130,2023-12-22 06:03:00,89.89,5999,NL,NL,6,4,0,2000,47.456771870309005,0,normal,4.509649984130679,1.8941448093331912,0.0449449999775274,0,1,0,0.4,1
TXN_0340794,256,2023-06-27 11:42:00,81.81,5812,DE,DE,11,1,0,20000,39.44654537783904,0,normal,4.416548827045609,2.0739458206653203,0.0040904999997954,0,1,0,0.1,1
TXN_0677598,307,2023-05-22 17:02:00,20.06,4722,DE,DE,17,0,1,5000,15.418493221731469,0,normal,3.0473755067058295,1.3010349591548702,0.0040119999991975,0,2,0,0.3,1
TXN_0728491,84,2023-05-23 05:10:00,9.73,5812,DE,DE,5,1,1,10000,9.578004341006087,0,normal,2.373043556642607,1.0158691349171816,0.0009729999999027,0,0,0,0.1,1
TXN_0551757,420,2023-07-17 19:51:00,4.02,5734,CH,CH,19,0,1,5000,9.70127397402622,0,normal,1.6134299337036375,0.4143785235201534,0.0008039999998391,0,3,0,0.5,1
TXN_0748378,48,2023-08-02 21:07:00,245.2,5812,DE,DE,21,2,1,20000,139.13221587897604,0,normal,5.506144213750353,1.762352426349153,0.0122599999993869,0,3,0,0.1,1
TXN_0742784,335,2023-10-08 10:06:00,11.95,5912,AT,AT,10,6,0,1000,17.256220680127853,0,normal,2.5610957881455465,0.6925038529008662,0.0119499999880499,0,1,1,0.1,1
TXN_0308213,132,2023-08-22 10:19:00,100.72,5734,FR,FR,10,1,1,20000,42.24809634633799,0,normal,4.622223940553919,2.384012685218126,0.0050359999997482,0,1,0,0.5,1
TXN_0574623,432,2023-06-02 11:42:00,33.78,5812,DE,DE,11,4,1,2000,37.13546199483219,0,normal,3.549042508926137,0.9096426239441492,0.016889999991555,0,1,0,0.1,1
TXN_0859024,402,2023-05-22 18:23:00,12.62,4722,US,US,18,0,1,5000,9.53910837452652,0,normal,2.611539300721366,1.32297466194284,0.0025239999994951,0,3,0,0.3,1
TXN_0188009,368,2023-07-04 11:26:00,225.27,5812,DE,DE,11,1,0,5000,129.62684339992165,0,normal,5.421728976463236,1.7378344820691798,0.0450539999909892,0,1,0,0.1,1
TXN_0973585,239,2023-06-28 09:22:00,25.2,6011,CH,CH,9,2,1,2000,20.501250486896502,0,normal,3.265759410767051,1.2291932527195586,0.0125999999937,0,1,0,0.6,1
TXN_0016507,182,2023-11-02 21:00:00,86.34,5541,DE,DE,21,3,0,2000,67.22144870423931,0,normal,4.469808548057415,1.2844114546752328,0.043169999978415,0,3,0,0.2,1
TXN_0671352,20,2023-07-19 16:11:00,19.39,5944,GB,GB,16,2,1,10000,18.18757704811688,0,normal,3.015044584586364,1.066112263474664,0.0019389999998061,0,2,0,0.7,1
TXN_0066569,465,2023-09-09 09:57:00,23.62,6011,NL,NL,9,5,1,20000,18.53025773889711,0,normal,3.203559120756307,1.2746718938370216,0.0011809999999409,0,1,1,0.6,1
TXN_0521966,457,2023-09-14 15:16:00,165.8,5944,DE,DE,15,3,1,1000,98.23141787007503,0,normal,5.116795489924646,1.687851014544481,0.1657999998342,0,2,0,0.7,1
TXN_0704202,52,2023-11-27 07:50:00,58.12,5541,FR,FR,7,0,1,2000,58.205802499168584,0,normal,4.079569276639947,0.9985258600687504,0.0290599999854699,0,1,0,0.2,1
TXN_0119093,416,2023-11-05 19:19:00,66.75,5999,DE,DE,19,6,0,5000,32.25900999224946,0,normal,4.21582445975981,2.069189288414246,0.01334999999733,0,3,1,0.4,1
TXN_0629443,475,2023-09-04 20:14:00,51.29,7922,CH,CH,20,0,1,20000,36.510790670901,0,normal,3.956805148200039,1.40479013608675,0.0025644999998717,0,3,0,0.2,1
TXN_0025051,302,2023-09-27 11:00:00,38.26,6011,VN,CH,11,2,1,2000,38.6162164876152,1,geographic,3.670206188848315,0.9907754433035952,0.019129999990435,1,1,0,0.6,1
TXN_0072425,162,2023-07-22 12:16:00,26.63,5944,DE,DE,12,5,1,2000,27.38749249892301,0,normal,3.318902138935325,0.9723416274310464,0.0133149999933425,0,2,1,0.7,1
TXN_0742522,386,2023-08-17 17:23:00,27.63,5944,DE,DE,17,3,1,2000,41.428742410051186,0,normal,3.354455119110024,0.6669282658787228,0.0138149999930924,0,2,0,0.7,1
TXN_0875177,226,2023-01-20 10:25:00,23.17,5999,CH,CH,10,4,1,20000,34.671927653864905,0,normal,3.1851121947153915,0.6682639501052742,0.001158499999942,0,1,0,0.4,1
TXN_0398946,491,2023-12-23 07:07:00,56.72,4722,DE,DE,7,5,0,1000,31.616403187644217,0,normal,4.05560373390567,1.7940054050221923,0.0567199999432799,0,1,1,0.3,1
TXN_0871909,457,2023-05-19 11:09:00,71.46,5734,DE,DE,11,4,1,1000,98.23141787007503,0,normal,4.283034685466931,0.7274658232771326,0.0714599999285399,0,1,0,0.5,1
TXN_0281193,372,2023-06-01 18:26:00,121.59,5812,FR,FR,18,3,1,5000,110.81000299402692,0,normal,4.808845454106903,1.0972835991103669,0.0243179999951364,0,3,0,0.1,1
TXN_0871813,256,2023-11-06 10:29:00,57.49,5812,DE,DE,10,0,1,20000,39.44654537783904,0,normal,4.068855799454934,1.4574152943411471,0.0028744999998562,0,1,0,0.1,1
TXN_0610157,168,2023-12-28 11:35:00,7.88,4722,CH,CH,11,3,1,2000,29.88241806224458,0,normal,2.1838015570040787,0.2637002039087294,0.0039399999980299,0,1,0,0.3,1
TXN_0759331,7,2023-04-02 16:01:00,31.39,5411,CH,CH,16,6,1,1000,21.755446810623965,0,normal,3.477849733183238,1.4428569925676793,0.03138999996861,0,2,1,0.1,1
TXN_0703345,190,2023-02-13 17:35:00,85.65,5411,NL,NL,17,0,0,1000,60.20978520856896,0,normal,4.4618770161616155,1.4225262269376808,0.08564999991435,0,2,0,0.1,1
TXN_0596665,301,2023-10-29 16:46:00,21.73,5541,US,US,16,6,1,2000,17.810970097301094,0,normal,3.123685637864452,1.2200345439498668,0.0108649999945675,0,2,1,0.2,1
TXN_0247404,377,2023-01-21 18:01:00,21.84,6011,GB,GB,18,5,0,20000,15.134683453278958,0,normal,3.1285133847878095,1.443042969770561,0.0010919999999453,0,3,1,0.6,1
TXN_0030939,48,2023-03-27 21:22:00,193.99,5411,DE,DE,21,0,0,20000,139.13221587897604,0,normal,5.272948275197495,1.3942852658542912,0.009699499999515,0,3,0,0.1,1
TXN_0623897,383,2023-05-03 08:49:00,109.02,5999,GB,GB,8,2,1,5000,116.05631375394076,0,normal,4.700662167447312,0.9393715476072202,0.0218039999956391,0,1,0,0.4,1
TXN_0804711,395,2023-06-09 09:51:00,22.65,5999,DE,DE,9,4,0,2000,29.945242501696377,0,normal,3.1633631149379418,0.7563805583586887,0.0113249999943374,0,1,0,0.4,1
TXN_0892985,313,2023-12-07 14:45:00,60.19,5411,FR,FR,14,3,1,2000,68.61089201772342,0,normal,4.113983777474449,0.877265946450396,0.0300949999849525,0,2,0,0.1,1
TXN_0385991,119,2023-05-16 10:06:00,44.89,5812,AT,AT,10,1,1,5000,38.57016168082195,0,normal,3.8262472284067424,1.1638530117561687,0.0089779999982044,0,1,0,0.1,1
TXN_0828779,397,2023-05-25 21:48:00,20.79,7922,DE,DE,21,3,1,1000,50.358233629306405,0,normal,3.0814511489565284,0.4128421131725114,0.0207899999792099,0,3,0,0.2,1
TXN_0978649,446,2023-01-10 16:14:00,25.95,5812,CH,CH,16,1,0,2000,24.69057127243707,0,normal,3.2939832973550063,1.0510084462063631,0.0129749999935124,0,2,0,0.1,1
TXN_0377491,182,2023-04-23 20:31:00,84.07,6011,DE,DE,20,6,1,2000,67.22144870423931,0,normal,4.443474446987793,1.2506424715606532,0.0420349999789824,0,3,1,0.6,1
TXN_0324335,388,2023-12-15 10:32:00,44.35,6011,DE,DE,10,4,0,5000,66.30592298535025,0,normal,3.814410176561146,0.6688693458189161,0.008869999998226,0,1,0,0.6,1
TXN_0829948,324,2023-07-01 15:56:00,17.41,4722,US,US,15,5,1,10000,22.954455973720624,0,normal,2.9128939952449864,0.7584583691059131,0.0017409999998259,0,2,1,0.3,1
TXN_0187110,284,2023-10-04 08:32:00,3.3,5812,DE,DE,8,2,1,5000,5.812983776859887,0,normal,1.4586150226995167,0.5676945883527025,0.0006599999998679,0,1,0,0.1,1
TXN_0300651,430,2023-07-17 15:38:00,13.16,7922,DE,DE,15,0,1,20000,8.441815366909477,0,normal,2.6504210882655737,1.5589062149687387,0.0006579999999671,0,2,0,0.2,1
TXN_0465253,289,2023-01-07 18:46:00,36.59,5999,GB,GB,18,5,1,2000,33.51695751593075,0,normal,3.6267380575760866,1.0916861678427243,0.0182949999908525,0,3,1,0.4,1
TXN_0866461,366,2023-12-24 13:16:00,9.68,5541,DE,DE,13,6,1,10000,10.146522169530517,0,normal,2.3683728335320486,0.954021376412813,0.0009679999999031,0,2,1,0.2,1
TXN_0257619,124,2023-08-22 12:38:00,22.59,5812,AT,AT,12,1,1,1000,15.786619349727466,0,normal,3.1608228934195837,1.4309585902209896,0.02258999997741,0,2,0,0.1,1
TXN_0558677,334,2023-05-20 22:27:00,56.29,5541,DE,DE,22,5,1,10000,55.28300875667957,0,normal,4.048126088420487,1.0182151848778236,0.0056289999994371,0,3,1,0.2,1
TXN_0271314,278,2023-06-29 21:37:00,67.4,5999,US,US,21,3,1,1000,28.339704025259103,0,normal,4.225372824628505,2.3782886921344653,0.0673999999326,0,3,0,0.4,1
TXN_0657770,394,2023-09-20 23:28:00,13.3,6011,FR,FR,23,2,0,20000,15.003989670852263,0,normal,2.6602595372658615,0.8864308364199035,0.0006649999999667,0,3,0,0.6,1
TXN_0604320,233,2023-11-14 20:39:00,26.54,7922,DE,DE,20,1,1,20000,15.27643059000768,0,normal,3.315639493300509,1.7373167184776204,0.0013269999999336,0,3,0,0.2,1
TXN_0777121,7,2023-11-27 20:58:00,36.26,5812,CH,CH,20,0,1,1000,21.755446810623965,0,normal,3.6179203651734424,1.6667089694330697,0.03625999996374,0,3,0,0.1,1
TXN_0653878,445,2023-07-08 13:17:00,10.89,4722,DE,DE,13,5,1,2000,19.374710731787943,0,normal,2.4756977107026903,0.5620728788512944,0.0054449999972775,0,2,1,0.3,1
TXN_0257445,26,2023-02-23 17:46:00,50.85,5411,US,US,17,3,1,10000,39.44513238931935,0,normal,3.948354934675536,1.2891324133224704,0.0050849999994915,0,2,0,0.1,1
